"","date","QC_pm2.5","QC_temp","wd","ws"
"2014",2018-10-19 23:00:00,1.2,56.8,78,16
"2015",2018-10-20 00:00:00,2.1,56.9,78,15
"2016",2018-10-20 01:00:00,2.3,57.2,78,13
"2017",2018-10-20 02:00:00,2,55.6,73,12
"2018",2018-10-20 03:00:00,1,54.6,73,12
"2019",2018-10-20 04:00:00,6.3,54,76,14
"2020",2018-10-20 05:00:00,7.9,54.5,74,15
"2021",2018-10-20 06:00:00,4.6,55.3,73,14
"2022",2018-10-20 07:00:00,4.4,55.3,72,14
"2023",2018-10-20 08:00:00,6,55.6,74,17
"2024",2018-10-20 09:00:00,5.5,57.1,70,6
"2025",2018-10-20 10:00:00,5.7,58.5,277,6
"2026",2018-10-20 11:00:00,5,59.3,272,7
"2027",2018-10-20 12:00:00,3.9,59.8,276,6
"2028",2018-10-20 13:00:00,2.7,61.3,264,6
"2029",2018-10-20 14:00:00,2.6,61.6,279,6
"2030",2018-10-20 15:00:00,2.6,62.5,262,6
"2031",2018-10-20 16:00:00,5.4,61.8,264,5
"2032",2018-10-20 17:00:00,2.8,60.3,251,3
"2033",2018-10-20 18:00:00,3.3,58.7,200,4
"2034",2018-10-20 19:00:00,7,57.7,152,3
"2035",2018-10-20 20:00:00,4.5,57.1,60,6
"2036",2018-10-20 21:00:00,1.9,55.5,42,4
"2037",2018-10-20 22:00:00,3.4,53.9,55,8
"2038",2018-10-20 23:00:00,1.9,53.1,61,9
"2039",2018-10-21 00:00:00,2.9,51.4,62,10
"2040",2018-10-21 01:00:00,2,50.6,62,7
"2041",2018-10-21 02:00:00,2.6,50.5,54,6
"2042",2018-10-21 03:00:00,0.9,49.3,59,10
"2043",2018-10-21 04:00:00,3.3,49.1,55,9
"2044",2018-10-21 05:00:00,0.8,48.9,52,10
"2045",2018-10-21 06:00:00,-0.5,48.7,46,10
"2046",2018-10-21 07:00:00,-3.3,46.6,24,10
"2047",2018-10-21 08:00:00,-1.6,45.9,21,10
"2048",2018-10-21 09:00:00,-2.1,45.8,48,10
"2049",2018-10-21 10:00:00,-2,45.3,28,12
"2050",2018-10-21 11:00:00,0.2,45.3,28,12
"2051",2018-10-21 12:00:00,-2.3,46.4,10,9
"2052",2018-10-21 13:00:00,-0.3,46.8,13,8
"2053",2018-10-21 14:00:00,-0.1,46.6,12,8
"2054",2018-10-21 15:00:00,0.4,46.2,29,8
"2055",2018-10-21 16:00:00,2,45.1,37,10
"2056",2018-10-21 17:00:00,1.3,43.6,44,11
"2057",2018-10-21 18:00:00,-1.8,43.1,112,9
"2058",2018-10-21 19:00:00,0,42.6,12,7
"2059",2018-10-21 20:00:00,-0.8,42.1,337,6
"2060",2018-10-21 21:00:00,0,41.6,333,7
"2061",2018-10-21 22:00:00,-1.4,41,329,8
"2062",2018-10-21 23:00:00,-0.2,40.9,NA,NA
"2063",2018-10-22 00:00:00,1.8,41.2,NA,NA
"2064",2018-10-22 01:00:00,0.8,41.1,NA,NA
"2065",2018-10-22 02:00:00,0.5,40.8,NA,NA
"2066",2018-10-22 03:00:00,-0.1,40.9,NA,NA
"2067",2018-10-22 04:00:00,1.4,40.7,NA,NA
"2068",2018-10-22 05:00:00,1.3,40.8,NA,NA
"2069",2018-10-22 06:00:00,2.8,41.3,NA,NA
"2070",2018-10-22 07:00:00,5.5,43.1,NA,NA
"2071",2018-10-22 08:00:00,5.3,44.9,NA,NA
"2072",2018-10-22 09:00:00,3.7,46.4,78,8
"2073",2018-10-22 10:00:00,3.5,47.5,80,6
"2074",2018-10-22 11:00:00,4.2,48.4,84,6
"2075",2018-10-22 12:00:00,0.6,49.2,82,6
"2076",2018-10-22 13:00:00,1.2,50.4,88,5
"2077",2018-10-22 14:00:00,2.3,49.8,98,3
"2078",2018-10-22 15:00:00,2.9,50.2,87,4
"2079",2018-10-22 16:00:00,3.8,50.3,84,4
"2080",2018-10-22 17:00:00,4,50,82,6
"2081",2018-10-22 18:00:00,2,49.7,79,6
"2082",2018-10-22 19:00:00,1.8,50,80,5
"2083",2018-10-22 20:00:00,2.1,49.7,80,5
"2084",2018-10-22 21:00:00,2.6,49.2,80,6
"2085",2018-10-22 22:00:00,4.2,48.6,80,5
"2086",2018-10-22 23:00:00,6.1,48.1,80,6
"2087",2018-10-23 00:00:00,4.3,48.8,78,7
"2088",2018-10-23 01:00:00,3.9,49.5,79,7
"2089",2018-10-23 02:00:00,2.4,50.1,76,7
"2090",2018-10-23 03:00:00,2.1,50.3,74,5
"2091",2018-10-23 04:00:00,2.4,51.3,21,14
"2092",2018-10-23 05:00:00,1.7,52,70,6
"2093",2018-10-23 06:00:00,3.7,52.4,70,7
"2094",2018-10-23 07:00:00,2.9,54.2,71,9
"2095",2018-10-23 08:00:00,4,55.8,75,13
"2096",2018-10-23 09:00:00,3.9,56.8,77,12
"2097",2018-10-23 10:00:00,3.4,58.2,205,6
"2098",2018-10-23 11:00:00,2.4,59.5,233,4
"2099",2018-10-23 12:00:00,4.1,61.4,246,5
"2100",2018-10-23 13:00:00,4.1,62.4,262,6
"2101",2018-10-23 14:00:00,4.5,63.9,238,6
"2102",2018-10-23 15:00:00,4.5,64.3,238,5
"2103",2018-10-23 16:00:00,5.9,63.3,238,4
"2104",2018-10-23 17:00:00,7.1,60.7,331,6
"2105",2018-10-23 18:00:00,2.2,56.7,30,10
"2106",2018-10-23 19:00:00,5.8,54.3,48,11
"2107",2018-10-23 20:00:00,2.4,53.1,59,10
"2108",2018-10-23 21:00:00,3.6,52.3,62,9
"2109",2018-10-23 22:00:00,1.7,51.2,63,8
"2110",2018-10-23 23:00:00,1.8,50.2,58,6
"2111",2018-10-24 00:00:00,1.5,49.3,55,5
"2112",2018-10-24 01:00:00,1.5,48.5,55,5
"2113",2018-10-24 02:00:00,0.6,47.8,52,5
"2114",2018-10-24 03:00:00,0.6,47.2,46,4
"2115",2018-10-24 04:00:00,0.5,46.9,41,4
"2116",2018-10-24 05:00:00,-0.6,46.7,38,5
"2117",2018-10-24 06:00:00,0.2,46.5,34,5
"2118",2018-10-24 07:00:00,0.6,46.6,19,6
"2119",2018-10-24 08:00:00,1.4,48.1,36,8
"2120",2018-10-24 09:00:00,-0.9,49.6,44,9
"2121",2018-10-24 10:00:00,0.7,51.3,45,10
"2122",2018-10-24 11:00:00,1.5,52.1,43,10
"2123",2018-10-24 12:00:00,0.9,52.4,44,9
"2124",2018-10-24 13:00:00,2.9,53.1,39,9
"2125",2018-10-24 14:00:00,0.2,53.6,37,10
"2126",2018-10-24 15:00:00,3,53.8,39,10
"2127",2018-10-24 16:00:00,2.4,53.7,42,9
"2128",2018-10-24 17:00:00,-0.2,52.4,66,8
"2129",2018-10-24 18:00:00,2.2,51.5,56,7
"2130",2018-10-24 19:00:00,2.6,49.7,38,6
"2131",2018-10-24 20:00:00,3.1,47.9,23,5
"2132",2018-10-24 21:00:00,3.3,46.6,16,5
"2133",2018-10-24 22:00:00,2.7,46,24,5
"2134",2018-10-24 23:00:00,4.3,45.2,38,7
"2135",2018-10-25 00:00:00,0.2,44.7,54,7
"2136",2018-10-25 01:00:00,-1.7,44.2,62,9
"2137",2018-10-25 02:00:00,-0.2,43.7,66,10
"2138",2018-10-25 03:00:00,2.3,43.3,68,13
"2139",2018-10-25 04:00:00,0.9,42.7,71,18
"2140",2018-10-25 05:00:00,0.1,42.5,45,18
"2141",2018-10-25 06:00:00,-0.9,42.8,68,16
"2142",2018-10-25 07:00:00,0.3,43.7,60,11
"2143",2018-10-25 08:00:00,-0.5,44.4,46,7
"2144",2018-10-25 09:00:00,-0.9,45.5,31,5
"2145",2018-10-25 10:00:00,-1.6,47.1,34,5
"2146",2018-10-25 11:00:00,2,48.2,30,6
"2147",2018-10-25 12:00:00,1.7,49.3,39,7
"2148",2018-10-25 13:00:00,-0.3,50.4,43,6
"2149",2018-10-25 14:00:00,0.8,50.5,41,6
"2150",2018-10-25 15:00:00,1.4,50.1,36,6
"2151",2018-10-25 16:00:00,0.7,49,37,5
"2152",2018-10-25 17:00:00,0,47.5,23,4
"2153",2018-10-25 18:00:00,0.6,45.7,38,5
"2154",2018-10-25 19:00:00,2.1,44.9,50,6
"2155",2018-10-25 20:00:00,0.6,44.2,49,8
"2156",2018-10-25 21:00:00,3.5,43.2,55,13
"2157",2018-10-25 22:00:00,2.5,42.3,63,18
"2158",2018-10-25 23:00:00,1.2,41.7,40,10
"2159",2018-10-26 00:00:00,1.4,41.3,96,8
"2160",2018-10-26 01:00:00,4.8,40.9,NA,NA
"2161",2018-10-26 02:00:00,1.7,40.9,265,7
"2162",2018-10-26 03:00:00,2.8,40.7,260,7
"2163",2018-10-26 04:00:00,3.9,40.1,342,8
"2164",2018-10-26 05:00:00,0.5,39.2,336,5
"2165",2018-10-26 06:00:00,3.8,40.7,332,4
"2166",2018-10-26 07:00:00,NA,42.1,78,22
"2167",2018-10-26 08:00:00,NA,43.2,74,14
"2168",2018-10-26 09:00:00,NA,NA,NA,NA
"2169",2018-10-26 10:00:00,NA,NA,NA,NA
"2170",2018-10-26 11:00:00,NA,NA,NA,NA
"2171",2018-10-26 12:00:00,NA,NA,NA,NA
"2172",2018-10-26 13:00:00,NA,NA,NA,NA
"2173",2018-10-26 14:00:00,1.8,49.4,92,7
"2174",2018-10-26 15:00:00,2,48.8,94,5
"2175",2018-10-26 16:00:00,-1.8,47.6,88,6
"2176",2018-10-26 17:00:00,0.2,47.1,82,6
"2177",2018-10-26 18:00:00,3.1,46.9,83,7
"2178",2018-10-26 19:00:00,2.9,46.7,84,8
"2179",2018-10-26 20:00:00,1.4,46.9,84,7
"2180",2018-10-26 21:00:00,2.5,46.8,87,7
"2181",2018-10-26 22:00:00,4.9,47.1,81,7
"2182",2018-10-26 23:00:00,1.3,46.4,77,7
"2183",2018-10-27 00:00:00,1.4,44.4,66,5
"2184",2018-10-27 01:00:00,-2.7,43.3,73,10
"2185",2018-10-27 02:00:00,-7.5,43.6,72,9
"2186",2018-10-27 03:00:00,-2.9,45.1,72,5
"2187",2018-10-27 04:00:00,-3,45.6,71,5
"2188",2018-10-27 05:00:00,-4.1,46.5,65,4
"2189",2018-10-27 06:00:00,-2,47.5,65,6
"2190",2018-10-27 07:00:00,-3.8,48.5,62,6
"2191",2018-10-27 08:00:00,-0.3,48.4,59,7
"2192",2018-10-27 09:00:00,-2.7,48.3,46,5
"2193",2018-10-27 10:00:00,-2.3,48.8,59,6
"2194",2018-10-27 11:00:00,-6.9,49,52,6
"2195",2018-10-27 12:00:00,-1,49.4,51,6
"2196",2018-10-27 13:00:00,-6.1,49.8,48,7
"2197",2018-10-27 14:00:00,-3.8,50.5,43,7
"2198",2018-10-27 15:00:00,-7.9,51.3,34,7
"2199",2018-10-27 16:00:00,-8.6,51.5,35,9
"2200",2018-10-27 17:00:00,-2.8,51.7,29,8
"2201",2018-10-27 18:00:00,-2.2,51.6,28,7
"2202",2018-10-27 19:00:00,-1.1,51.4,41,6
"2203",2018-10-27 20:00:00,0.2,50.8,50,9
"2204",2018-10-27 21:00:00,0.9,50.1,29,7
"2205",2018-10-27 22:00:00,-2.4,49.8,7,3
"2206",2018-10-27 23:00:00,0.6,48.1,5,5
"2207",2018-10-28 00:00:00,2.5,47.2,123,10
"2208",2018-10-28 01:00:00,1.2,46.9,52,13
"2209",2018-10-28 02:00:00,0.4,46.5,33,15
"2210",2018-10-28 03:00:00,-0.6,46.2,44,16
"2211",2018-10-28 04:00:00,2,46.6,30,15
"2212",2018-10-28 05:00:00,0.8,47.1,99,14
"2213",2018-10-28 06:00:00,2.4,46.7,62,9
"2214",2018-10-28 07:00:00,0.6,47.4,NA,NA
"2215",2018-10-28 08:00:00,3,48.1,75,11
"2216",2018-10-28 09:00:00,2.9,48.2,NA,NA
"2217",2018-10-28 10:00:00,2.4,50,NA,NA
"2218",2018-10-28 11:00:00,1.4,50.9,68,6
"2219",2018-10-28 12:00:00,2.5,50.9,68,6
"2220",2018-10-28 13:00:00,2.9,51.6,68,6
"2221",2018-10-28 14:00:00,1.9,52,71,6
"2222",2018-10-28 15:00:00,0.4,52.4,68,6
"2223",2018-10-28 16:00:00,1.2,52.7,69,8
"2224",2018-10-28 17:00:00,3.5,52.4,73,8
"2225",2018-10-28 18:00:00,2.3,52.2,75,9
"2226",2018-10-28 19:00:00,1.8,51.3,76,8
"2227",2018-10-28 20:00:00,4,51.2,76,8
"2228",2018-10-28 21:00:00,1.3,50.5,77,11
"2229",2018-10-28 22:00:00,3.2,50.9,77,11
"2230",2018-10-28 23:00:00,2.9,50.2,75,8
"2231",2018-10-29 00:00:00,6.5,48.9,49,3
"2232",2018-10-29 01:00:00,3.9,49.1,61,5
"2233",2018-10-29 02:00:00,2.9,49.9,62,6
"2234",2018-10-29 03:00:00,4.7,53.7,65,6
"2235",2018-10-29 04:00:00,4.9,53.6,73,10
"2236",2018-10-29 05:00:00,5.5,52.3,71,8
"2237",2018-10-29 06:00:00,7.6,51.4,74,9
"2238",2018-10-29 07:00:00,5.8,51.7,71,6
"2239",2018-10-29 08:00:00,2,51.7,61,4
"2240",2018-10-29 09:00:00,3.9,51.8,14,13
"2241",2018-10-29 10:00:00,5.9,52.4,63,5
"2242",2018-10-29 11:00:00,3.1,54.3,65,9
"2243",2018-10-29 12:00:00,2.3,55.3,64,12
"2244",2018-10-29 13:00:00,-1.1,55.9,62,14
"2245",2018-10-29 14:00:00,-0.8,55.4,60,13
"2246",2018-10-29 15:00:00,-0.1,56,63,13
"2247",2018-10-29 16:00:00,1.6,55.5,63,13
"2248",2018-10-29 17:00:00,-2.2,54,57,10
"2249",2018-10-29 18:00:00,0.2,53.2,63,8
"2250",2018-10-29 19:00:00,1.6,53.2,66,8
"2251",2018-10-29 20:00:00,1.1,50.8,53,7
"2252",2018-10-29 21:00:00,0.6,49.4,46,4
"2253",2018-10-29 22:00:00,0.1,48.6,47,4
"2254",2018-10-29 23:00:00,0.6,48.2,59,4
"2255",2018-10-30 00:00:00,1.3,48,66,4
"2256",2018-10-30 01:00:00,0.6,47.2,67,3
"2257",2018-10-30 02:00:00,1.4,46.3,62,2
"2258",2018-10-30 03:00:00,2,45.9,48,3
"2259",2018-10-30 04:00:00,2.3,46.1,42,4
"2260",2018-10-30 05:00:00,1.3,45.7,55,5
"2261",2018-10-30 06:00:00,3.4,44.7,71,13
"2262",2018-10-30 07:00:00,2.1,45.2,NA,NA
"2263",2018-10-30 08:00:00,3.1,45.6,NA,NA
"2264",2018-10-30 09:00:00,2.3,47,28,7
"2265",2018-10-30 10:00:00,1.6,48.5,37,8
"2266",2018-10-30 11:00:00,3,50.2,43,9
"2267",2018-10-30 12:00:00,1.9,52.1,52,9
"2268",2018-10-30 13:00:00,1.7,53.6,52,8
"2269",2018-10-30 14:00:00,3.3,54.8,48,10
"2270",2018-10-30 15:00:00,1.7,55.5,52,11
"2271",2018-10-30 16:00:00,1.6,55.3,61,10
"2272",2018-10-30 17:00:00,2.7,54,67,11
"2273",2018-10-30 18:00:00,2.5,53.4,69,10
"2274",2018-10-30 19:00:00,2.7,52.2,72,9
"2275",2018-10-30 20:00:00,4,51.6,72,8
"2276",2018-10-30 21:00:00,3.5,51.1,71,7
"2277",2018-10-30 22:00:00,4.1,49.3,76,5
"2278",2018-10-30 23:00:00,4.3,48.5,83,4
"2279",2018-10-31 00:00:00,4.3,47.9,80,3
"2280",2018-10-31 01:00:00,0.2,45.3,81,4
"2281",2018-10-31 02:00:00,6.3,44.1,78,5
"2282",2018-10-31 03:00:00,4.9,43.6,78,7
"2283",2018-10-31 04:00:00,14.6,42.6,76,12
"2284",2018-10-31 05:00:00,19.1,44.4,79,5
"2285",2018-10-31 06:00:00,19.8,44.9,78,6
"2286",2018-10-31 07:00:00,13.9,49.7,27,15
"2287",2018-10-31 08:00:00,11.2,52.6,25,14
"2288",2018-10-31 09:00:00,7.9,55.1,77,9
"2289",2018-10-31 10:00:00,9.4,58,177,6
"2290",2018-10-31 11:00:00,5.5,60.2,206,10
"2291",2018-10-31 12:00:00,2.6,61.5,203,10
"2292",2018-10-31 13:00:00,1.4,61.5,196,10
"2293",2018-10-31 14:00:00,2.3,61.9,200,11
"2294",2018-10-31 15:00:00,4.8,61,193,10
"2295",2018-10-31 16:00:00,5.3,60.2,185,9
"2296",2018-10-31 17:00:00,9.8,59.5,181,8
"2297",2018-10-31 18:00:00,8.8,59.2,173,7
"2298",2018-10-31 19:00:00,7.2,59.2,170,6
"2299",2018-10-31 20:00:00,6.6,59,182,6
"2300",2018-10-31 21:00:00,6.2,59.4,197,6
"2301",2018-10-31 22:00:00,7.4,59.5,188,6
"2302",2018-10-31 23:00:00,7.3,59.7,188,6
"2303",2018-11-01 00:00:00,7.6,59,183,5
"2304",2018-11-01 01:00:00,8.8,57.5,102,5
"2305",2018-11-01 02:00:00,5.5,57.3,91,6
"2306",2018-11-01 03:00:00,4.9,58.1,181,4
"2307",2018-11-01 04:00:00,8.1,57.3,95,6
"2308",2018-11-01 05:00:00,11.9,56.2,73,12
"2309",2018-11-01 06:00:00,10.3,56,73,12
"2310",2018-11-01 07:00:00,13.6,56.5,76,11
"2311",2018-11-01 08:00:00,14.2,59.7,230,4
"2312",2018-11-01 09:00:00,14.2,62.5,242,4
"2313",2018-11-01 10:00:00,17.3,66.8,217,3
"2314",2018-11-01 11:00:00,17.6,66.3,196,6
"2315",2018-11-01 12:00:00,19.9,64.6,199,8
"2316",2018-11-01 13:00:00,17,65.7,188,7
"2317",2018-11-01 14:00:00,14.5,64.8,189,6
"2318",2018-11-01 15:00:00,19.2,64.8,186,6
"2319",2018-11-01 16:00:00,36.8,64.2,176,6
"2320",2018-11-01 17:00:00,16.2,63.4,185,6
"2321",2018-11-01 18:00:00,12.9,62.5,189,8
"2322",2018-11-01 19:00:00,8.4,62.3,189,7
"2323",2018-11-01 20:00:00,10.6,61.7,182,8
"2324",2018-11-01 21:00:00,9.4,61.7,183,10
"2325",2018-11-01 22:00:00,9.2,61.8,183,10
"2326",2018-11-01 23:00:00,7.1,62.4,187,9
"2327",2018-11-02 00:00:00,4.4,62.8,184,8
"2328",2018-11-02 01:00:00,7.6,63.8,195,8
"2329",2018-11-02 02:00:00,6,63.9,189,8
"2330",2018-11-02 03:00:00,1.8,65.5,197,9
"2331",2018-11-02 04:00:00,4.1,64.3,194,8
"2332",2018-11-02 05:00:00,7.2,63.8,186,8
"2333",2018-11-02 06:00:00,5.5,64,185,10
"2334",2018-11-02 07:00:00,4.9,63.8,184,9
"2335",2018-11-02 08:00:00,4.3,63.9,184,9
"2336",2018-11-02 09:00:00,8.4,64.4,186,8
"2337",2018-11-02 10:00:00,11.1,65.3,188,8
"2338",2018-11-02 11:00:00,9.6,65.3,190,8
"2339",2018-11-02 12:00:00,6.5,66.2,189,8
"2340",2018-11-02 13:00:00,9,67.8,NA,0
"2341",2018-11-02 14:00:00,8.6,66.2,184,7
"2342",2018-11-02 15:00:00,3.9,64.2,189,8
"2343",2018-11-02 16:00:00,8.8,63,185,9
"2344",2018-11-02 17:00:00,6.3,62.6,193,10
"2345",2018-11-02 18:00:00,2.3,62.5,192,9
"2346",2018-11-02 19:00:00,1.9,62.3,186,8
"2347",2018-11-02 20:00:00,-0.7,62.5,179,7
"2348",2018-11-02 21:00:00,-0.3,63.2,186,10
"2349",2018-11-02 22:00:00,0.9,63.8,190,10
"2350",2018-11-02 23:00:00,1.9,64.3,193,11
"2351",2018-11-03 00:00:00,4.4,64.7,196,11
"2352",2018-11-03 01:00:00,5.3,62.6,213,5
"2353",2018-11-03 02:00:00,0.6,58.4,64,6
"2354",2018-11-03 03:00:00,1.1,57.7,95,6
"2355",2018-11-03 04:00:00,1.8,58,133,7
"2356",2018-11-03 05:00:00,2.7,59.3,140,7
"2357",2018-11-03 06:00:00,0,60.4,157,4
"2358",2018-11-03 07:00:00,0.4,60.6,209,8
"2359",2018-11-03 08:00:00,3.7,57.4,289,2
"2360",2018-11-03 09:00:00,-0.4,55.2,49,12
"2361",2018-11-03 10:00:00,2.4,54,51,10
"2362",2018-11-03 11:00:00,0.9,54.7,51,13
"2363",2018-11-03 12:00:00,1.7,56.2,51,15
"2364",2018-11-03 13:00:00,-1.9,56.9,45,12
"2365",2018-11-03 14:00:00,0.1,56.6,44,16
"2366",2018-11-03 15:00:00,-0.9,56.4,48,16
"2367",2018-11-03 16:00:00,-0.2,55.3,55,14
"2368",2018-11-03 17:00:00,0.8,54.2,58,12
"2369",2018-11-03 18:00:00,0.9,53.2,56,10
"2370",2018-11-03 19:00:00,1.9,52.3,63,9
"2371",2018-11-03 20:00:00,1.6,52.1,66,10
"2372",2018-11-03 21:00:00,1,51.4,68,8
"2373",2018-11-03 22:00:00,0.7,50.8,69,7
"2374",2018-11-03 23:00:00,4.2,50.2,60,6
"2375",2018-11-04 00:00:00,1.4,49.4,53,5
"2376",2018-11-04 01:00:00,0.7,48.3,43,4
"2377",2018-11-04 02:00:00,2.5,47.3,47,2
"2378",2018-11-04 03:00:00,2.9,46.6,42,2
"2379",2018-11-04 04:00:00,1.8,46.1,40,3
"2380",2018-11-04 05:00:00,1,45.6,53,4
"2381",2018-11-04 06:00:00,1,45.3,52,4
"2382",2018-11-04 07:00:00,1.5,46.1,48,4
"2383",2018-11-04 08:00:00,2.3,47.1,35,5
"2384",2018-11-04 09:00:00,0.6,48.3,50,6
"2385",2018-11-04 10:00:00,2.5,50.1,55,8
"2386",2018-11-04 11:00:00,3.6,52,57,8
"2387",2018-11-04 12:00:00,4.6,53.6,59,8
"2388",2018-11-04 13:00:00,3.2,55.3,61,7
"2389",2018-11-04 14:00:00,2.1,56,55,4
"2390",2018-11-04 15:00:00,2.7,55.6,62,6
"2391",2018-11-04 16:00:00,5.2,52.3,75,9
"2392",2018-11-04 17:00:00,6.3,50.4,77,6
"2393",2018-11-04 18:00:00,7.7,49.6,75,6
"2394",2018-11-04 19:00:00,4.6,46.9,73,4
"2395",2018-11-04 20:00:00,8.4,48,76,6
"2396",2018-11-04 21:00:00,7.7,47.5,78,6
"2397",2018-11-04 22:00:00,4.6,47.5,79,6
"2398",2018-11-04 23:00:00,5.9,47.4,78,7
"2399",2018-11-05 00:00:00,8.1,47,74,7
"2400",2018-11-05 01:00:00,8.4,47.5,76,7
"2401",2018-11-05 02:00:00,1.7,47.8,74,8
"2402",2018-11-05 03:00:00,2.8,47.9,74,8
"2403",2018-11-05 04:00:00,6.5,48,74,8
"2404",2018-11-05 05:00:00,4.7,48.6,74,8
"2405",2018-11-05 06:00:00,2.9,49.6,72,8
"2406",2018-11-05 07:00:00,1.7,49.4,69,7
"2407",2018-11-05 08:00:00,5.2,48.7,71,9
"2408",2018-11-05 09:00:00,6.5,50.5,82,7
"2409",2018-11-05 10:00:00,-0.6,50.3,74,8
"2410",2018-11-05 11:00:00,-7.7,50.6,67,8
"2411",2018-11-05 12:00:00,4.1,51.5,62,10
"2412",2018-11-05 13:00:00,1.2,52.4,53,7
"2413",2018-11-05 14:00:00,4.7,53.7,49,5
"2414",2018-11-05 15:00:00,4.1,53,50,5
"2415",2018-11-05 16:00:00,1.3,51.6,64,9
"2416",2018-11-05 17:00:00,4.6,52,60,9
"2417",2018-11-05 18:00:00,4.7,52,57,9
"2418",2018-11-05 19:00:00,2.9,51.6,49,5
"2419",2018-11-05 20:00:00,1,51.7,48,10
"2420",2018-11-05 21:00:00,2.9,51.7,45,10
"2421",2018-11-05 22:00:00,-2.1,51.1,34,7
"2422",2018-11-05 23:00:00,-0.6,50.9,52,8
"2423",2018-11-06 00:00:00,-2.2,50.3,58,8
"2424",2018-11-06 01:00:00,-2.4,50.1,60,8
"2425",2018-11-06 02:00:00,-1.4,50,48,8
"2426",2018-11-06 03:00:00,0.5,50.3,37,8
"2427",2018-11-06 04:00:00,-3.3,50.4,29,8
"2428",2018-11-06 05:00:00,-1.2,50.5,23,5
"2429",2018-11-06 06:00:00,1.3,50.7,53,3
"2430",2018-11-06 07:00:00,1.6,51.1,74,3
"2431",2018-11-06 08:00:00,1.1,52,78,3
"2432",2018-11-06 09:00:00,1.2,52.7,50,3
"2433",2018-11-06 10:00:00,3.6,53.8,59,3
"2434",2018-11-06 11:00:00,-0.8,54.8,37,4
"2435",2018-11-06 12:00:00,-0.2,57.3,92,5
"2436",2018-11-06 13:00:00,-4.7,58.1,192,2
"2437",2018-11-06 14:00:00,1.7,57.3,68,2
"2438",2018-11-06 15:00:00,6.6,57.9,163,8
"2439",2018-11-06 16:00:00,4.9,58,173,9
"2440",2018-11-06 17:00:00,7.5,57.2,218,3
"2441",2018-11-06 18:00:00,0.2,57.7,176,9
"2442",2018-11-06 19:00:00,4.6,57.8,177,9
"2443",2018-11-06 20:00:00,2.3,57.9,190,10
"2444",2018-11-06 21:00:00,4,58.3,190,9
"2445",2018-11-06 22:00:00,4.3,57.7,195,7
"2446",2018-11-06 23:00:00,4.9,57.3,236,3
"2447",2018-11-07 00:00:00,4.4,56.7,310,3
"2448",2018-11-07 01:00:00,5.9,56.3,325,5
"2449",2018-11-07 02:00:00,5.3,57.1,1,6
"2450",2018-11-07 03:00:00,2.7,56.8,68,15
"2451",2018-11-07 04:00:00,2,55.6,68,15
"2452",2018-11-07 05:00:00,2.6,54.3,66,12
"2453",2018-11-07 06:00:00,3.9,53,2,11
"2454",2018-11-07 07:00:00,4.6,53,11,10
"2455",2018-11-07 08:00:00,5.4,54.9,68,13
"2456",2018-11-07 09:00:00,2.3,56,69,14
"2457",2018-11-07 10:00:00,1.5,57.3,70,10
"2458",2018-11-07 11:00:00,2.8,59.6,252,6
"2459",2018-11-07 12:00:00,3.4,61.6,243,8
"2460",2018-11-07 13:00:00,4.3,61.9,259,8
"2461",2018-11-07 14:00:00,3.6,62.9,266,9
"2462",2018-11-07 15:00:00,2.1,62.5,262,8
"2463",2018-11-07 16:00:00,2,61.6,257,7
"2464",2018-11-07 17:00:00,1.8,60.9,253,6
"2465",2018-11-07 18:00:00,3.9,60.5,237,8
"2466",2018-11-07 19:00:00,4.4,59.7,222,7
"2467",2018-11-07 20:00:00,7.3,59,231,6
"2468",2018-11-07 21:00:00,4.7,58.9,239,6
"2469",2018-11-07 22:00:00,9.6,59,264,6
"2470",2018-11-07 23:00:00,6.3,58.4,306,6
"2471",2018-11-08 00:00:00,2.7,56.9,45,11
"2472",2018-11-08 01:00:00,2.8,55.5,55,12
"2473",2018-11-08 02:00:00,3.7,53.6,56,10
"2474",2018-11-08 03:00:00,1.6,50.1,1,8
"2475",2018-11-08 04:00:00,4.1,48.6,49,6
"2476",2018-11-08 05:00:00,3.1,47.9,41,4
"2477",2018-11-08 06:00:00,3.3,47.5,43,4
"2478",2018-11-08 07:00:00,3.1,47.3,32,4
"2479",2018-11-08 08:00:00,1.6,47.4,31,5
"2480",2018-11-08 09:00:00,2.9,48.4,49,7
"2481",2018-11-08 10:00:00,4.7,49.4,53,8
"2482",2018-11-08 11:00:00,4.7,50.9,57,9
"2483",2018-11-08 12:00:00,1.8,52.8,3,7
"2484",2018-11-08 13:00:00,4.6,54.5,50,6
"2485",2018-11-08 14:00:00,6.5,55,44,7
"2486",2018-11-08 15:00:00,4.2,55.3,55,8
"2487",2018-11-08 16:00:00,2.1,54.4,59,8
"2488",2018-11-08 17:00:00,2.4,53.2,58,8
"2489",2018-11-08 18:00:00,5.5,51.7,59,9
"2490",2018-11-08 19:00:00,5.7,50,57,8
"2491",2018-11-08 20:00:00,4,48.6,21,7
"2492",2018-11-08 21:00:00,4.3,47.4,57,7
"2493",2018-11-08 22:00:00,4.9,46,60,6
"2494",2018-11-08 23:00:00,3.3,45.2,62,6
"2495",2018-11-09 00:00:00,1.3,44.4,67,8
"2496",2018-11-09 01:00:00,0.5,43.2,70,11
"2497",2018-11-09 02:00:00,2.7,42.8,70,13
