Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2019-04-17 06:00 AM,2019,4,17,6,10.2,43,Good,12,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 07:00 AM,2019,4,17,7,15.6,58,Moderate,21,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 08:00 AM,2019,4,17,8,20.8,69,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 09:00 AM,2019,4,17,9,22.4,73,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 10:00 AM,2019,4,17,10,24.2,76,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 11:00 AM,2019,4,17,11,25.1,78,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 12:00 PM,2019,4,17,12,27.5,83,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 01:00 PM,2019,4,17,13,27.7,84,Moderate,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 02:00 PM,2019,4,17,14,26.8,82,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 03:00 PM,2019,4,17,15,25.4,79,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 04:00 PM,2019,4,17,16,27.7,84,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 05:00 PM,2019,4,17,17,27.3,83,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 06:00 PM,2019,4,17,18,24.2,76,Moderate,19,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 07:00 PM,2019,4,17,19,17.5,62,Moderate,12,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 08:00 PM,2019,4,17,20,20.7,69,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 09:00 PM,2019,4,17,21,19.8,67,Moderate,19,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 10:00 PM,2019,4,17,22,17.4,62,Moderate,15,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-17 11:00 PM,2019,4,17,23,22.7,73,Moderate,28,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 12:00 AM,2019,4,18,0,19.8,67,Moderate,17,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 01:00 AM,2019,4,18,1,22.4,73,Moderate,25,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 02:00 AM,2019,4,18,2,25.7,80,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 03:00 AM,2019,4,18,3,22.8,74,Moderate,20,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 04:00 AM,2019,4,18,4,26.4,81,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 05:00 AM,2019,4,18,5,27.7,84,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 06:00 AM,2019,4,18,6,38.8,109,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 07:00 AM,2019,4,18,7,40.9,114,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 08:00 AM,2019,4,18,8,51.4,140,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 09:00 AM,2019,4,18,9,45.7,126,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 10:00 AM,2019,4,18,10,37.8,107,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 11:00 AM,2019,4,18,11,28.4,85,Moderate,19,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 12:00 PM,2019,4,18,12,26.2,81,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 01:00 PM,2019,4,18,13,24.6,77,Moderate,23,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 02:00 PM,2019,4,18,14,22.3,72,Moderate,20,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 03:00 PM,2019,4,18,15,25.6,79,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 04:00 PM,2019,4,18,16,26.3,81,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 05:00 PM,2019,4,18,17,24.1,76,Moderate,22,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 06:00 PM,2019,4,18,18,37,105,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 07:00 PM,2019,4,18,19,41,115,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 08:00 PM,2019,4,18,20,42,117,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 09:00 PM,2019,4,18,21,53,144,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 10:00 PM,2019,4,18,22,59.5,153,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-18 11:00 PM,2019,4,18,23,56.7,152,Unhealthy,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 12:00 AM,2019,4,19,0,60.8,154,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 01:00 AM,2019,4,19,1,62.4,155,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 02:00 AM,2019,4,19,2,73.7,160,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 03:00 AM,2019,4,19,3,86.8,167,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 04:00 AM,2019,4,19,4,132.9,191,Unhealthy,179,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 05:00 AM,2019,4,19,5,139.9,195,Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 06:00 AM,2019,4,19,6,139,194,Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 07:00 AM,2019,4,19,7,154,204,Very Unhealthy,169,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 08:00 AM,2019,4,19,8,189.5,240,Very Unhealthy,225,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 09:00 AM,2019,4,19,9,127.7,188,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 10:00 AM,2019,4,19,10,84.8,166,Unhealthy,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 11:00 AM,2019,4,19,11,62.9,155,Unhealthy,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 12:00 PM,2019,4,19,12,54.4,148,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 01:00 PM,2019,4,19,13,49.2,135,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 02:00 PM,2019,4,19,14,41.1,115,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 03:00 PM,2019,4,19,15,36,102,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 04:00 PM,2019,4,19,16,35.5,101,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 05:00 PM,2019,4,19,17,35.7,101,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 06:00 PM,2019,4,19,18,34.3,98,Moderate,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 07:00 PM,2019,4,19,19,33.1,95,Moderate,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 08:00 PM,2019,4,19,20,38.5,108,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 09:00 PM,2019,4,19,21,47.4,130,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 10:00 PM,2019,4,19,22,64.6,156,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-19 11:00 PM,2019,4,19,23,86.8,167,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 12:00 AM,2019,4,20,0,97.4,173,Unhealthy,108,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 01:00 AM,2019,4,20,1,84.2,166,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 02:00 AM,2019,4,20,2,91.1,169,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 03:00 AM,2019,4,20,3,106.5,177,Unhealthy,122,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 04:00 AM,2019,4,20,4,133.7,191,Unhealthy,161,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 05:00 AM,2019,4,20,5,143.9,197,Unhealthy,154,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 06:00 AM,2019,4,20,6,164.4,215,Very Unhealthy,185,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 07:00 AM,2019,4,20,7,180.7,231,Very Unhealthy,197,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 08:00 AM,2019,4,20,8,194.3,244,Very Unhealthy,208,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 09:00 AM,2019,4,20,9,186.7,237,Very Unhealthy,179,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 10:00 AM,2019,4,20,10,124.3,187,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 11:00 AM,2019,4,20,11,87.6,168,Unhealthy,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 12:00 PM,2019,4,20,12,61.3,154,Unhealthy,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 01:00 PM,2019,4,20,13,48.1,132,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 02:00 PM,2019,4,20,14,41,115,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 03:00 PM,2019,4,20,15,35.5,101,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 04:00 PM,2019,4,20,16,33.7,96,Moderate,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 05:00 PM,2019,4,20,17,34.3,98,Moderate,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 06:00 PM,2019,4,20,18,31.6,92,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 07:00 PM,2019,4,20,19,36.8,104,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 08:00 PM,2019,4,20,20,58.8,153,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 09:00 PM,2019,4,20,21,68.9,158,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 10:00 PM,2019,4,20,22,75.9,162,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-20 11:00 PM,2019,4,20,23,73.4,160,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 12:00 AM,2019,4,21,0,77.7,162,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 01:00 AM,2019,4,21,1,93.3,171,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 02:00 AM,2019,4,21,2,119.2,184,Unhealthy,145,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 03:00 AM,2019,4,21,3,165.1,215,Very Unhealthy,211,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 04:00 AM,2019,4,21,4,187.5,238,Very Unhealthy,210,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 05:00 AM,2019,4,21,5,198.3,248,Very Unhealthy,209,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 06:00 AM,2019,4,21,6,179.6,230,Very Unhealthy,161,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 07:00 AM,2019,4,21,7,151.3,202,Very Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 08:00 AM,2019,4,21,8,121.1,185,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 09:00 AM,2019,4,21,9,102,175,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 10:00 AM,2019,4,21,10,75,161,Unhealthy,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 11:00 AM,2019,4,21,11,58,152,Unhealthy,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 12:00 PM,2019,4,21,12,45.5,126,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 01:00 PM,2019,4,21,13,36.2,103,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 02:00 PM,2019,4,21,14,32.6,94,Moderate,29,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 03:00 PM,2019,4,21,15,29.7,88,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 04:00 PM,2019,4,21,16,27.8,84,Moderate,26,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 05:00 PM,2019,4,21,17,25.9,80,Moderate,24,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 06:00 PM,2019,4,21,18,26.4,81,Moderate,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 07:00 PM,2019,4,21,19,28.2,85,Moderate,30,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 08:00 PM,2019,4,21,20,34.5,98,Moderate,41,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 09:00 PM,2019,4,21,21,42.2,117,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 10:00 PM,2019,4,21,22,52.6,143,Unhealthy for Sensitive Groups,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-21 11:00 PM,2019,4,21,23,64.3,156,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 12:00 AM,2019,4,22,0,76.6,162,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 01:00 AM,2019,4,22,1,90.3,169,Unhealthy,104,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 02:00 AM,2019,4,22,2,99.6,174,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 03:00 AM,2019,4,22,3,102.3,175,Unhealthy,105,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 04:00 AM,2019,4,22,4,102.6,175,Unhealthy,103,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 05:00 AM,2019,4,22,5,118.8,184,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 06:00 AM,2019,4,22,6,126.9,188,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 07:00 AM,2019,4,22,7,164.9,215,Very Unhealthy,203,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 08:00 AM,2019,4,22,8,211.5,261,Very Unhealthy,258,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 09:00 AM,2019,4,22,9,220.7,271,Very Unhealthy,230,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 10:00 AM,2019,4,22,10,201.9,252,Very Unhealthy,183,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 11:00 AM,2019,4,22,11,127.9,188,Unhealthy,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 12:00 PM,2019,4,22,12,92.9,170,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 01:00 PM,2019,4,22,13,73.4,160,Unhealthy,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 02:00 PM,2019,4,22,14,63.2,155,Unhealthy,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 03:00 PM,2019,4,22,15,53.1,144,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 04:00 PM,2019,4,22,16,42.5,118,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 05:00 PM,2019,4,22,17,37.7,106,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 06:00 PM,2019,4,22,18,36.3,103,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 07:00 PM,2019,4,22,19,39.1,110,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 08:00 PM,2019,4,22,20,45.5,126,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 09:00 PM,2019,4,22,21,59.7,153,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 10:00 PM,2019,4,22,22,72.8,160,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-22 11:00 PM,2019,4,22,23,79.9,164,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 12:00 AM,2019,4,23,0,86.9,167,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 01:00 AM,2019,4,23,1,98.4,173,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 02:00 AM,2019,4,23,2,120.7,185,Unhealthy,143,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 03:00 AM,2019,4,23,3,135.3,192,Unhealthy,150,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 04:00 AM,2019,4,23,4,141.2,195,Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 05:00 AM,2019,4,23,5,140.6,195,Unhealthy,140,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 06:00 AM,2019,4,23,6,137.3,193,Unhealthy,134,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 07:00 AM,2019,4,23,7,141.6,195,Unhealthy,146,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 08:00 AM,2019,4,23,8,149.8,200,Unhealthy,158,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 09:00 AM,2019,4,23,9,160.3,211,Very Unhealthy,171,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 10:00 AM,2019,4,23,10,141.4,195,Unhealthy,122,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 11:00 AM,2019,4,23,11,92.6,170,Unhealthy,44,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 12:00 PM,2019,4,23,12,69.7,158,Unhealthy,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 01:00 PM,2019,4,23,13,61.8,154,Unhealthy,54,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 02:00 PM,2019,4,23,14,56.4,151,Unhealthy,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 03:00 PM,2019,4,23,15,46.7,129,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 04:00 PM,2019,4,23,16,39.8,112,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 05:00 PM,2019,4,23,17,46.4,128,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 06:00 PM,2019,4,23,18,46.1,127,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 07:00 PM,2019,4,23,19,46,127,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 08:00 PM,2019,4,23,20,58,152,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 09:00 PM,2019,4,23,21,65.5,156,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 10:00 PM,2019,4,23,22,77.7,162,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-23 11:00 PM,2019,4,23,23,85.8,167,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 12:00 AM,2019,4,24,0,88.9,168,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 01:00 AM,2019,4,24,1,91.4,170,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 02:00 AM,2019,4,24,2,87.2,167,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 03:00 AM,2019,4,24,3,84.1,166,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 04:00 AM,2019,4,24,4,80.5,164,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 05:00 AM,2019,4,24,5,78.2,163,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 06:00 AM,2019,4,24,6,81.1,164,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 07:00 AM,2019,4,24,7,83.6,166,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 08:00 AM,2019,4,24,8,85.4,166,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 09:00 AM,2019,4,24,9,85.9,167,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 10:00 AM,2019,4,24,10,86.8,167,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 11:00 AM,2019,4,24,11,96.2,172,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 12:00 PM,2019,4,24,12,89.8,169,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 01:00 PM,2019,4,24,13,89.8,169,Unhealthy,1985,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2019-04-24 02:00 PM,2019,4,24,14,87.3,167,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 03:00 PM,2019,4,24,15,68.1,158,Unhealthy,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 04:00 PM,2019,4,24,16,62.1,154,Unhealthy,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 05:00 PM,2019,4,24,17,50.2,137,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 06:00 PM,2019,4,24,18,44.5,123,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 07:00 PM,2019,4,24,19,46.7,129,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 08:00 PM,2019,4,24,20,55.9,151,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 09:00 PM,2019,4,24,21,70.9,159,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 10:00 PM,2019,4,24,22,81.5,164,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-24 11:00 PM,2019,4,24,23,93.2,170,Unhealthy,105,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-25 12:00 AM,2019,4,25,0,103.1,176,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-25 01:00 AM,2019,4,25,1,119,184,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-25 02:00 AM,2019,4,25,2,122,185,Unhealthy,125,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-25 03:00 AM,2019,4,25,3,116.5,182,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-25 04:00 AM,2019,4,25,4,103.7,176,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-04-25 05:00 AM,2019,4,25,5,93.8,171,Unhealthy,84,UG/M3,1 Hr,Valid
